step,session_step,wins,stage,stage_kill,stage_boss_kill,boss_damage,boss_real_damage,avg_reward,best_avg_reward,reward,window_reward,death_resets,boss_stall_resets,last_terminal_reason,progress,best_progress,boss_hp_pct,sps,epsilon,loss,replay_size,updates,episode,elapsed_sec,device,player_hp,player_full_hp,accuracy,window_accuracy,hit_power,hurt_power,shot_power,window_hit_power,window_hurt_power,window_shot_power,action,action_label,boss_alive_frames,boss_no_hit_frames,boss_low_hp_no_hit_frames,boss_time_penalty,total_boss_time_penalty
1095000,59000,0,4,0,0,19580.0,22340.0,239.9859218299706,1506.053892995224,168.43437500000002,239985.9218299706,6781,0,hit_death,4.0/0,4.0/0,0.7146666666666667,21.498277348569236,0.03,479.22099270245695,50000,106707,6781,2048.699851512909,cuda,100,100,0.7745472945829857,0.8932481751824818,1002605.0,1130.0,1294440.0,19580.0,20.0,21920.0,5,down,63,0,0,0.0,-919.0899999999876
1096000,60000,0,4,0,0,18125.0,20645.0,150.50323844802108,1506.053892995224,366.48333333333335,150503.2384480211,6786,0,hit_death,4.0/0,4.0/0,0.8406666666666667,22.52823270740377,0.03,425.30605222785425,50000,106957,6786,2093.0895977020264,cuda,100,100,0.7754185785043605,0.8268704379562044,1020730.0,1155.0,1316360.0,18125.0,25.0,21920.0,0,left-up,218,0,0,0.0,-923.7399999999874
1097000,61000,0,4,0,0,20520.0,23480.0,347.7628506047936,1506.053892995224,104.21666666666667,347762.8506047936,6789,0,hit_death,4.0/0,4.0/0,0.6321666666666667,20.82593339695789,0.03,425.2502019649761,50000,107207,6789,2141.1076543331146,cuda,100,100,0.7780044233240683,0.9327272727272727,1041250.0,1170.0,1338360.0,20520.0,15.0,22000.0,1,up,46,0,0,0.0,-926.4799999999873
1098000,62000,0,4,0,0,19475.0,22155.0,224.70625693774736,1506.053892995224,159.09375000000003,224706.25693774736,6793,0,hit_death,4.0/0,4.0/0,0.7363333333333333,21.88313782161629,0.03,454.3137208380381,50000,107457,6793,2186.805939435959,cuda,100,100,0.7797843091128297,0.8884580291970803,1060725.0,1190.0,1360280.0,19475.0,20.0,21920.0,1,up,54,0,0,0.0,-930.2199999999871
1099000,63000,0,4,0,0,19950.0,22850.0,282.9824279460917,1506.053892995224,253.66666666666663,282982.42794609175,6796,0,hit_death,4.0/0,4.0/0,0.692,20.874050188199963,0.03,413.0753658699806,50000,107707,6796,2234.7123107910156,cuda,100,100,0.7818513963246998,0.9101277372262774,1080675.0,1205.0,1382200.0,19950.0,15.0,21920.0,5,down,353,0,0,0.0,-933.0399999999869
1100000,64000,0,4,0,0,18815.0,21455.0,205.00286461527688,1506.053892995224,1024.1333333333332,205002.86461527686,6801,0,hit_death,4.0/0,4.0/0,0.671,22.850252819939858,0.03,440.4696088666134,50000,107957,6801,2278.475502729416,cuda,100,100,0.7830456086374384,0.8583485401459854,1099490.0,1230.0,1404120.0,18815.0,25.0,21920.0,5,down,356,0,0,0.0,-937.6899999999866
1101000,65000,0,4,0,0,18695.0,21275.0,147.9806256804325,1506.053892995224,-17584.525780544896,147980.6256804325,6808,0,hit_death,4.0/0,4.0/0,0.7148333333333333,23.211192190120574,0.03,541.7335707599776,50000,108207,6808,2321.5591666698456,cuda,100,100,0.7841189587949847,0.8528740875912408,1118185.0,1270.0,1426040.0,18695.0,40.0,21920.0,1,up,0,1,0,0.0,-943.2999999999863
1102000,66000,0,4,0,0,18250.0,20750.0,182.15236428583253,1506.053892995224,209.47916666666669,182152.36428583253,6813,0,hit_death,4.0/0,4.0/0,0.684,23.008935213015754,0.03,508.7210153454664,50000,108457,6813,2365.0205433368683,cuda,100,100,0.7848524821127656,0.8325729927007299,1136435.0,1295.0,1447960.0,18250.0,25.0,21920.0,1,up,48,0,0,0.0,-948.859999999986
1103000,67000,0,4,0,0,17975.0,20395.0,126.44602812676405,1506.053892995224,326.11666666666673,126446.02812676405,6819,0,hit_death,4.0/0,4.0/0,0.777,22.658309831722597,0.03,468.298642402849,50000,108707,6819,2409.155462026596,cuda,100,100,0.7854197850047625,0.8230311355311355,1154410.0,1325.0,1469800.0,17975.0,30.0,21840.0,1,up,109,0,0,0.0,-954.4699999999857
1104000,68000,0,4,0,0,17920.0,20400.0,94.85572170608788,1506.053892995224,324.5854166666667,94855.72170608788,6826,0,hit_death,4.0/0,4.0/0,0.8503333333333334,23.284670511290027,0.03,444.2712295347941,50000,108957,6826,2452.1031725406647,cuda,100,100,0.7858914541602982,0.8175182481751825,1172330.0,1360.0,1491720.0,17920.0,35.0,21920.0,2,right-up,106,0,0,0.0,-960.9799999999854
1105000,69000,0,4,0,0,19065.0,21685.0,177.3072551572158,1506.053892995224,399.87187500000005,177307.25515721578,6831,0,hit_death,4.0/0,4.0/0,0.7656666666666667,21.664929018047363,0.03,418.12951346269716,50000,109207,6831,2498.2607204914093,cuda,100,100,0.7871059168626622,0.8697536496350365,1191395.0,1385.0,1513640.0,19065.0,25.0,21920.0,5,down,168,0,0,0.0,-965.6499999999851
1106000,70000,0,4,0,0,19910.0,22830.0,292.2222471068289,1506.053892995224,689.5333333333333,292222.2471068289,6835,0,hit_death,4.0/0,4.0/0,0.6326666666666667,21.04063870856402,0.03,445.89894958737005,50000,109457,6835,2545.7887942790985,cuda,100,100,0.7888154467309195,0.906648451730419,1211305.0,1405.0,1535600.0,19910.0,20.0,21960.0,1,up,393,0,0,0.0,-969.3799999999849
1107000,71000,0,4,0,0,18755.0,21295.0,172.04583991285287,1506.053892995224,217.44166666666663,172045.83991285288,6841,0,hit_death,4.0/0,4.0/0,0.6696666666666666,22.374739599766258,0.03,462.5004217697784,50000,109707,6841,2590.4820518493652,cuda,100,100,0.789755508757512,0.8556113138686131,1230060.0,1435.0,1557520.0,18755.0,30.0,21920.0,7,left,58,0,0,0.0,-974.9199999999846
1108000,72000,0,4,0,0,18210.0,20730.0,127.13874753390101,1506.053892995224,355.8666666666666,127138.74753390101,6847,0,hit_death,4.0/0,4.0/0,0.8433333333333334,22.296730052604296,0.03,410.36823625765896,50000,109957,6847,2635.332685947418,cuda,100,100,0.790344434595416,0.8322669104204753,1248270.0,1465.0,1579400.0,18210.0,30.0,21880.0,1,up,200,0,0,0.0,-980.5199999999843
1109000,73000,0,4,0,0,20255.0,23195.0,355.6897195348209,1506.053892995224,219.8916666666666,355689.7195348209,6850,0,hit_death,4.0/0,4.0/0,0.5818333333333333,20.255770401942815,0.03,420.4723496977998,50000,110207,6850,2684.7023339271545,cuda,100,100,0.7921745809706991,0.9240419708029197,1268525.0,1480.0,1601320.0,20255.0,15.0,21920.0,5,down,60,0,0,0.0,-983.3099999999841
1110000,74000,0,4,0,0,17930.0,20370.0,123.79364306775909,1506.053892995224,336.56562499999995,123793.6430677591,6856,0,hit_death,4.0/0,4.0/0,0.777,23.006964055414482,0.03,395.6327291859022,50000,110457,6856,2728.1674342155457,cuda,100,100,0.7925425086249384,0.8194698354661791,1286455.0,1510.0,1623200.0,17930.0,30.0,21880.0,2,right-up,292,0,0,0.0,-988.8799999999839
1111000,75000,0,4,0,0,18590.0,21150.0,157.4761902222644,1506.053892995224,225.60833333333332,157476.19022226438,6862,0,hit_death,4.0/0,4.0/0,0.7066666666666667,22.842437246463717,0.03,458.4165568039721,50000,110707,6862,2771.9465992450714,cuda,100,100,0.7933018455029542,0.8496343692870201,1305045.0,1540.0,1645080.0,18590.0,30.0,21880.0,5,down,67,0,0,0.0,-994.4999999999835
1112000,76000,0,4,0,0,19230.0,21890.0,196.32765950566534,1506.053892995224,118.91666666666669,196327.65950566533,6867,0,hit_death,4.0/0,4.0/0,0.7136666666666667,22.24837905863386,0.03,460.82955378114974,50000,110957,6867,2816.89369392395,cuda,100,100,0.7944061187762448,0.8772810218978102,1324275.0,1565.0,1667000.0,19230.0,25.0,21920.0,5,down,76,0,0,0.0,-999.1299999999833
1113000,77000,0,4,0,0,19620.0,22380.0,229.991521360528,1506.053892995224,341.575,229991.521360528,6871,0,hit_death,4.0/0,4.0/0,0.7675,21.510049139412438,0.03,513.4880209137788,50000,111207,6871,2863.384592294693,cuda,100,100,0.795693799734748,0.8934426229508197,1343895.0,1590.0,1688960.0,19620.0,25.0,21960.0,0,left-up,189,0,0,0.0,-1002.8399999999831
1114000,78000,0,4,0,0,19170.0,21830.0,168.88653217486015,1506.053892995224,1.0700000000000003,168886.53217486016,6877,0,hit_death,4.0/0,4.0/0,0.7838333333333334,21.78497295989491,0.03,453.1886951017602,50000,111457,6877,2909.287793636322,cuda,100,100,0.796722662551729,0.8761425959780622,1363065.0,1620.0,1710840.0,19170.0,30.0,21880.0,8,stay,13,0,0,-0.13,-1008.3399999999829
1115000,79000,0,4,0,0,18380.0,20780.0,158.25632632125237,1506.053892995224,368.41562500000003,158256.32632125236,6882,0,hit_death,4.0/0,4.0/0,0.7418333333333333,22.794329040681717,0.03,467.88520818677125,50000,111707,6882,2953.1593565940857,cuda,100,100,0.7972328024007387,0.836976320582878,1381445.0,1645.0,1732800.0,18380.0,25.0,21960.0,8,stay,334,0,0,0.0,-1012.9199999999827
1116000,80000,0,4,0,0,19295.0,22095.0,215.7885644414504,1506.053892995224,258.07083333333327,215788.5644414504,6887,0,hit_death,4.0/0,4.0/0,0.6838333333333333,22.04208152705638,0.03,444.6187944706353,50000,111957,6887,2998.5281229019165,cuda,100,100,0.7982698094282848,0.8802463503649635,1400740.0,1675.0,1754720.0,19295.0,30.0,21920.0,1,up,105,0,0,0.0,-1017.5499999999824
1117000,81000,0,4,0,0,18325.0,20825.0,135.62662577090484,1506.053892995224,261.1333333333334,135626.62577090485,6893,0,hit_death,4.0/0,4.0/0,0.7688333333333334,23.127522583058884,0.03,526.725809782051,50000,112207,6893,3041.7666494846344,cuda,100,100,0.7987352530619597,0.8359945255474452,1419065.0,1710.0,1776640.0,18325.0,35.0,21920.0,0,left-up,109,0,0,0.0,-1023.0899999999822
1118000,82000,0,4,0,0,19530.0,22190.0,225.72388291188426,1506.053892995224,317.68750000000006,225723.88291188426,6898,0,hit_death,4.0/0,4.0/0,0.6825,22.54279787183464,0.03,472.45793650589553,50000,112457,6898,3086.1277174949646,cuda,100,100,0.7998593319099724,0.8909671532846716,1438595.0,1740.0,1798560.0,19530.0,30.0,21920.0,5,down,166,0,0,0.0,-1027.6699999999798
1119000,83000,0,4,0,0,17600.0,19920.0,73.66298788663205,1506.053892995224,232.34583333333325,73662.98788663205,6906,0,hit_death,4.0/0,4.0/0,0.84,24.189532206336242,0.03,453.73374297450397,50000,112707,6906,3127.467913389206,cuda,100,100,0.7998961812269292,0.8029197080291971,1456195.0,1780.0,1820480.0,17600.0,40.0,21920.0,5,down,71,0,0,0.0,-1035.009999999975
1120000,84000,0,4,0,0,19905.0,22725.0,277.4737933436309,1506.053892995224,1328.5750000000003,277473.7933436309,6909,0,hit_death,4.0/0,4.0/0,0.6833333333333333,20.80439795912835,0.03,434.8639018931464,50000,112957,6909,3175.535676240921,cuda,100,100,0.8011658452921127,0.9064207650273224,1476100.0,1795.0,1842440.0,19905.0,15.0,21960.0,0,left-up,285,0,0,0.0,-1037.819999999973
1121000,85000,0,4,0,0,19005.0,21685.0,192.02902582646368,1506.053892995224,329.12083333333334,192029.02582646368,6914,0,hit_death,4.0/0,4.0/0,0.7688333333333334,22.37879699816333,0.03,454.2353897630789,50000,113207,6914,3220.22083067894,cuda,100,100,0.8019400759509966,0.8670164233576643,1495105.0,1820.0,1864360.0,19005.0,25.0,21920.0,5,down,178,0,0,0.0,-1042.45999999997
1122000,86000,0,4,0,0,19680.0,22480.0,249.83764475319492,1506.053892995224,258.8875,249837.6447531949,6918,0,hit_death,4.0/0,4.0/0,0.6838333333333333,21.25393463197319,0.03,416.687656815169,50000,113457,6918,3267.2709424495697,cuda,100,100,0.8030541595097228,0.8978102189781022,1514785.0,1840.0,1886280.0,19680.0,20.0,21920.0,1,up,106,0,0,0.0,-1046.1599999999676
1123000,87000,0,4,0,0,19540.0,22280.0,224.4980227885105,1506.053892995224,817.5166666666668,224498.02278851048,6922,0,hit_death,4.0/0,4.0/0,0.7371666666666666,21.52578474056163,0.03,408.2867618024341,50000,113707,6922,3313.7268562316895,cuda,100,100,0.8040692799496908,0.8914233576642335,1534325.0,1860.0,1908200.0,19540.0,20.0,21920.0,1,up,255,0,0,0.0,-1049.869999999965
1124000,88000,0,4,0,0,19840.0,22640.0,252.51604511577992,1506.053892995224,1065.1999999999998,252516.0451157799,6926,0,hit_death,4.0/0,4.0/0,0.7145,21.531409089519084,0.03,435.7799890218234,50000,113957,6926,3360.17063498497,cuda,100,100,0.8052000870394164,0.9034608378870674,1554165.0,1880.0,1930160.0,19840.0,20.0,21960.0,6,left-down,201,0,0,0.0,-1053.6499999999626
1125000,89000,0,4,0,0,19270.0,22030.0,212.47297680012036,1506.053892995224,834.85625,212472.97680012038,6931,0,hit_death,4.0/0,4.0/0,0.6885,22.07264722621375,0.03,509.66613278034583,50000,114207,6931,3405.4765768051147,cuda,100,100,0.8060299782795787,0.8791058394160584,1573435.0,1905.0,1952080.0,19270.0,25.0,21920.0,5,down,398,0,0,0.0,-1058.2499999999595
1126000,90000,0,4,0,0,17875.0,20275.0,83.96645931595457,1506.053892995224,1.1800000000000002,83966.45931595456,6939,0,hit_death,4.0/0,4.0/0,0.6816666666666666,23.812856459408433,0.03,449.54817000881576,50000,114457,6939,3447.4706988334656,cuda,100,100,0.8061347517730496,0.8154653284671532,1591310.0,1945.0,1974000.0,17875.0,40.0,21920.0,1,up,2,3,0,-0.02,-1064.7399999999552
1127000,91000,0,4,0,0,19600.0,22400.0,277.8176939086298,1506.053892995224,626.5916666666668,277817.69390862976,6942,0,hit_death,4.0/0,4.0/0,0.6316666666666667,21.207645500853594,0.03,433.7233540144552,50000,114707,6942,3494.623505115509,cuda,100,100,0.8070853123309084,0.8925318761384335,1610910.0,1960.0,1995960.0,19600.0,15.0,21960.0,1,up,464,0,0,0.0,-1068.4199999999528
1128000,92000,0,4,0,0,19190.0,21870.0,229.6517745253562,1506.053892995224,715.834375,229651.7745253562,6947,0,hit_death,4.0/0,4.0/0,0.5311666666666667,21.444340692398107,0.03,472.23223297979104,50000,114957,6947,3541.256854057312,cuda,100,100,0.8078280175233413,0.8754562043795621,1630100.0,1985.0,2017880.0,19190.0,25.0,21920.0,5,down,253,0,0,0.0,-1073.0799999999497
1129000,93000,0,4,0,0,18405.0,20985.0,130.56148613335318,1506.053892995224,236.63333333333335,130561.48613335317,6954,0,hit_death,4.0/0,4.0/0,0.7671666666666667,23.119183358221033,0.03,454.36065847504574,50000,115207,6954,3584.5119767189026,cuda,100,100,0.8081857669529748,0.8411791590493601,1648505.0,2020.0,2039760.0,18405.0,35.0,21880.0,5,down,77,0,0,0.0,-1079.5599999999454
1130000,94000,0,4,0,0,20565.0,23585.0,359.60308572913885,1506.053892995224,638.4333333333333,359603.08572913887,6956,0,hit_death,4.0/0,4.0/0,0.6216666666666667,20.319234573230645,0.03,405.30356122361286,50000,115457,6956,3633.7264289855957,cuda,100,100,0.8095522185359797,0.9364754098360656,1669070.0,2030.0,2061720.0,20565.0,10.0,21960.0,1,up,477,0,0,0.0,-1081.459999999944
1131000,95000,0,4,0,0,19945.0,22765.0,267.607849582029,1506.053892995224,629.3625,267607.84958202904,6960,0,hit_death,4.0/0,4.0/0,0.582,20.78255699055741,0.03,451.67946602204205,50000,115707,6960,3681.843703508377,cuda,100,100,0.8105767569539094,0.9065909090909091,1689015.0,2050.0,2083720.0,19945.0,20.0,22000.0,4,right-down,262,0,0,0.0,-1085.1899999999416
1132000,96000,0,4,0,0,19280.0,22000.0,196.67458063312878,1506.053892995224,610.68125,196674.5806331288,6965,0,hit_death,4.0/0,4.0/0,0.7661666666666667,21.704996850028014,0.03,409.95973771257593,50000,115957,6965,3727.9160437583923,cuda,100,100,0.811294903212325,0.8795620437956204,1708295.0,2075.0,2105640.0,19280.0,25.0,21920.0,5,down,249,0,0,0.0,-1089.7899999999386
1133000,97000,0,4,0,0,20185.0,23085.0,361.9929403500318,1506.053892995224,1.1700000000000002,361992.94035003183,6969,0,hit_death,4.0/0,4.0/0,0.5823333333333334,20.545618169952693,0.03,450.1493169788151,50000,116207,6969,3776.588222503662,cuda,100,100,0.8124083474337281,0.9191712204007286,1728480.0,2095.0,2127600.0,20185.0,20.0,21960.0,2,right-up,3,4,0,-0.03,-1092.6599999999366
1134000,98000,0,4,0,0,19745.0,22525.0,261.9355236161157,1506.053892995224,87.56979166666667,261935.52361611568,6972,0,hit_death,4.0/0,4.0/0,0.7161666666666666,20.953591687880017,0.03,364.26712612390514,50000,116457,6972,3824.3137373924255,cuda,100,100,0.8132943486108785,0.8991347905282332,1748225.0,2110.0,2149560.0,19745.0,15.0,21960.0,1,up,190,0,0,0.0,-1096.3199999999342
1135000,99000,0,4,0,0,20635.0,23655.0,377.4133076611573,1506.053892995224,457.7458333333333,377413.30766115733,6974,0,hit_death,4.0/0,4.0/0,0.6331666666666667,19.71994720853442,0.03,445.81358820521126,50000,116707,6974,3875.0248119831085,cuda,100,100,0.8145572767964044,0.9379545454545455,1768860.0,2120.0,2171560.0,20635.0,10.0,22000.0,2,right-up,304,0,0,0.0,-1098.199999999933
1136000,100000,0,4,0,0,20210.0,23130.0,343.61329509330045,1506.053892995224,259.09166666666664,343613.29509330046,6977,0,hit_death,4.0/0,4.0/0,0.608,20.51685610764231,0.03,434.543037433524,50000,116957,6977,3923.766221523285,cuda,100,100,0.8156308696682897,0.9219890510948905,1789070.0,2135.0,2193480.0,20210.0,15.0,21920.0,1,up,107,0,0,0.0,-1100.9799999999311
1137000,101000,0,4,0,0,20775.0,23795.0,404.4169857865007,1506.053892995224,806.3750000000001,404416.9857865007,6979,0,hit_death,4.0/0,4.0/0,0.5305,19.641389120994145,0.03,469.22973332556757,50000,117207,6979,3974.6791174411774,cuda,100,100,0.816923500523598,0.9460382513661202,1809845.0,2145.0,2215440.0,20775.0,10.0,21960.0,8,stay,377,0,0,0.0,-1102.8599999999299
1138000,102000,0,4,0,0,20060.0,22940.0,322.028822732218,1506.053892995224,166.28333333333333,322028.82273221796,6982,0,hit_death,4.0/0,4.0/0,0.6071666666666666,20.134297455300466,0.03,423.3465361848348,50000,117457,6982,4024.3466148376465,cuda,100,100,0.8178565682208238,0.9118181818181819,1829905.0,2160.0,2237440.0,20060.0,15.0,22000.0,5,down,180,0,0,0.0,-1105.659999999928
1139000,103000,0,4,0,0,20195.0,23115.0,326.92253753707865,1506.053892995224,131.37083333333334,326922.53753707866,6985,0,hit_death,4.0/0,4.0/0,0.6088333333333333,20.456547587023437,0.03,446.51901656555344,50000,117707,6985,4073.231717824936,cuda,100,100,0.8188602082005524,0.9213047445255474,1850100.0,2175.0,2259360.0,20195.0,15.0,21920.0,8,stay,110,0,0,0.0,-1108.4599999999261
1140000,104000,0,4,0,0,20045.0,22965.0,307.1114006125719,1506.053892995224,1.1800000000000002,307111.4006125719,6989,0,hit_death,4.0/0,4.0/0,0.5853333333333334,20.47245318200474,0.03,447.15074354235514,50000,117957,6989,4122.077842473984,cuda,100,100,0.8197644346255677,0.9127959927140255,1870145.0,2195.0,2281320.0,20045.0,20.0,21960.0,1,up,2,3,0,-0.02,-1111.2799999999243
1141000,105000,0,4,0,0,19895.0,22755.0,291.55764284444314,1506.053892995224,45.30729166666666,291557.64284444315,6992,0,hit_death,4.0/0,4.0/0,0.6698333333333333,20.911778499271033,0.03,407.89363824406263,50000,118207,6992,4169.898782253265,cuda,100,100,0.8206005453187684,0.9076186131386861,1890040.0,2210.0,2303240.0,19895.0,15.0,21920.0,8,stay,18,0,0,0.0,-1114.9599999999218
1142000,106000,0,4,0,0,19850.0,22710.0,270.40382489380943,1506.053892995224,176.59374999999997,270403.82489380945,6995,0,hit_death,4.0/0,4.0/0,0.6715,20.89924664324327,0.03,436.43061331774436,50000,118457,6995,4217.747396945953,cuda,100,100,0.8213874075348357,0.9039162112932605,1909890.0,2225.0,2325200.0,19850.0,15.0,21960.0,0,left-up,198,0,0,0.0,-1117.76999999992
1143000,107000,0,4,0,0,20210.0,23090.0,298.2534985189962,1506.053892995224,462.84999999999997,298253.4985189962,6998,0,hit_death,4.0/0,4.0/0,0.6696666666666666,20.15477611612823,0.03,390.7758141375811,50000,118707,6998,4267.363428115845,cuda,100,100,0.822312922851446,0.9203096539162113,1930100.0,2240.0,2347160.0,20210.0,15.0,21960.0,7,left,308,0,0,0.0,-1120.539999999918
1144000,108000,0,4,0,0,19675.0,22515.0,264.6963932812723,1506.053892995224,84.303125,264696.3932812723,7002,0,hit_death,4.0/0,4.0/0,0.6695,21.064824004826377,0.03,416.1871166348913,50000,118957,7002,4314.836934089661,cuda,100,100,0.8229954582292159,0.8959471766848816,1949775.0,2260.0,2369120.0,19675.0,20.0,21960.0,6,left-down,181,0,0,0.0,-1124.2299999999157
1145000,109000,0,4,0,0,20335.0,23275.0,324.51913554649246,1506.053892995224,458.9708333333333,324519.13554649247,7005,0,hit_death,4.0/0,4.0/0,0.6126666666666667,20.476263981659166,0.03,452.9773537873702,50000,119207,7005,4363.674967765808,cuda,100,100,0.8239414825099954,0.9260018214936248,1970110.0,2275.0,2391080.0,20335.0,15.0,21960.0,2,right-up,305,0,0,0.0,-1127.0299999999138
1146000,110000,0,4,0,0,19875.0,22715.0,284.566189757554,1506.053892995224,123.95333333333332,284566.18975755404,7009,0,hit_death,4.0/0,4.0/0,0.6778333333333333,21.125108729888588,0.03,394.00452432150746,50000,119457,7009,4411.012002229691,cuda,100,100,0.8246933278077082,0.9067062043795621,1989985.0,2295.0,2413000.0,19875.0,20.0,21920.0,4,right-down,89,0,0,0.0,-1130.7199999999114
1147000,111000,0,4,0,0,19735.0,22575.0,268.7124595890892,1506.053892995224,403.02187499999997,268712.45958908915,7013,0,hit_death,4.0/0,4.0/0,0.6721666666666667,20.94499515341274,0.03,418.32695540097734,50000,119707,7013,4458.7561049461365,cuda,100,100,0.8253605808719651,0.89867941712204,2009720.0,2315.0,2434960.0,19735.0,20.0,21960.0,1,up,376,0,0,0.0,-1134.389999999909
1148000,112000,0,4,0,0,20285.0,23205.0,301.79804781772424,1506.053892995224,114.11145833333335,301798.04781772423,7016,0,hit_death,4.0/0,4.0/0,0.6683333333333333,20.68327539214206,0.03,407.06427490570206,50000,119957,7016,4507.104346752167,cuda,100,100,0.8262397636064667,0.9237249544626593,2030005.0,2330.0,2456920.0,20285.0,15.0,21960.0,0,left-up,297,0,0,0.0,-1137.169999999907
1149000,113000,0,4,0,0,20000.0,22860.0,328.5486486124477,1506.053892995224,281.3458333333333,328548.6486124477,7019,0,hit_death,4.0/0,4.0/0,0.6146666666666667,20.26860821414006,0.03,451.43576096728987,50000,120207,7019,4556.441725492477,cuda,100,100,0.8269883979861873,0.9107468123861566,2050005.0,2345.0,2478880.0,20000.0,15.0,21960.0,1,up,134,0,0,0.0,-1139.9699999999052
1150000,114000,0,4,0,0,20105.0,23025.0,300.47936226794553,1506.053892995224,200.28437499999995,300479.36226794554,7023,0,hit_death,4.0/0,4.0/0,0.6301666666666667,20.7681310468562,0.03,406.3877993234232,50000,120457,7023,4604.593422651291,cuda,100,100,0.8277658706674558,0.9155282331511839,2070110.0,2365.0,2500840.0,20105.0,20.0,21960.0,1,up,116,0,0,0.0,-1143.6699999999028
